title,url,video_id,search_keyword,company,source_type,source_platform,collected_at,comments,comments_count
05:53,https://www.youtube.com/watch?v=szHYZtkj5yc,szHYZtkj5yc,링글 영어,Ringle,sns,YouTube,2026-01-18 10:21:04,"저는 얼마 전에 비중격 만곡증이라는 수술을 받았습니다. 
미국에서 공대를 다니던 저에게 영어는 다른 이과 과목들과 달리 이상하리만큼 아무리 노력을 해도 일정 수준 이상 향상 되는 게 보이지 않았고, 유달리 영어로 된 글을 소리내서 읽을 때면 버벅거려 스트레스를 받곤 했었습니다. 또 몇년 전에는 꿈에 도전하고자 하는 분들을 위한 엔터스타트업에 도전하기도 했었는데, 이 때도 어느 수준 이상의 고급 영어를 요하는 일들에서 어려움을 겪곤 했습니다. 수술을 담당하신 의사선생님께서 말씀하시길, 선천적으로 코가 휘어있기도 했지만 열어보니 코뼈가 부러졌던 흔적이 있어서 아마 그로인해 더욱더 숨쉬는 게 힘들었을 거라고 하셨습니다. 다행히 수술은 잘 되었고 현재는 회복 기간을 거치고 원활히 숨을 쉴 수 있게 되었는데, 감사하게도 제게 작은 변화가 하나 일어났습니다. 아마 한쪽 코가 막혀있었으니 언어 능력을 담당하고 있던 부분에 산소 공급이 잘 되지 않았던 것인지는 몰라도, 수술 후에 영어로 된 글을 읽을 때 버벅거리는 현상도 많이 사라졌고, 영어를 읽거나 말할 때도 현재는 예전보다 훨씬 더 수월하게 느껴집니다. 그래서 이제 다시 한번 제 꿈에 도전해 보고 싶습니다. 언젠가는 실리콘밸리에 진출할 수 있는 글로벌 스타트업을 이끌고, 또 현지에서 뿐만 아니라 국제적으로 일을 진행할 때도 언어의 장벽 때문에 손해를 보는 일이 없도록 영어 실력을 많이 키워보고 싶습니다. 제 꿈을 이루어 가는데 링글이라는 좋은 플랫폼을 통해 도움을 받고, 저 또한 반대로 많은 도움을 드릴 수 있었으면 좋겠습니다. 

긴 글 읽어주셔서 감사드리고, 또 이런 좋은 이벤트 진행해 주셔서 감사드립니다. 그럼 행복한 하루 되세요! :) | 정말 재밌는 게요. 얼마 전 실리콘밸리에 가서 그곳에서 일하고 있는 친구들을 만나고 왔어요. 그때 친구들 사이에서 자유롭게 대화를 할 수 없는, 저의 영어 말하기의 한계를 깨닫고는 각성하고 한국에 돌아와서 링글을 시작했거든요 ㅎㅎ 당시 <기후 변화>, <지구 온난화>에 대한 주제로 이야기를 했는데, 알아는 듣지만 뭐라고 말해야 할지... 자신감도 없고, 학생 시절에 외웠던 단어들도 기억이 나지 않았어요. 그래서 링글에서 공부할 때 바로 ""기후 난민""이라는 세계+환경 주제를 선택했어요. 재밌더라구요. 하고 나니까 완벽하지는 않아도,  나도 이 주제에 관해서 대화할 수 있겠다는 자신감이 생겼어요. (다른 영어 공부 앱에는 없는 링글만의 장점은 다양한, 수준 높은 콘텐츠를 접할 수 있다는 것 같아요. 이 점을 꼭 언급하고 싶었습니다!)
 언어의 장벽은, 현실적으로는 가까운 사람들과 교감할 수 있는 기회를 박탈당하는 것이기도 한 것 같습니다. 언어의 장벽이 사라진다면, 더 다양하게, 더 자유롭게 소통하고, 교류 공감하고 싶어요. 저는 이 기회 놓치지 않을꼬에요~ | “영어의 장벽이 없다면, 어떤 도전을 하고 싶나요?”

영어의 장벽이 없다면, 제 연구를 세계 석학들 앞에서 막힘없이 발표하고 그 분들과 이야기 나누며 제가 속한 학문의 발전에 이바지하고 함께 더 즐겁고 싶어요. 공부를 하면서 언어가 장벽일 때도 있고 동시에 제 얕은 사고가 장벽일 때가 있어요. 학문을 사랑하는 사람으로써 영어로 제가 생각하는 여러 관점들을 친구들과 석학들과 재미있게 이야기를 하면서 사고의 깊이를 확장하고 자유롭고 싶어요. 언어는 깊고 다양한 지식을 얻기 위한 수단인데, 그 수단이 자유롭지 않으면 지식을 주고 받을 때 장애가 될 때가 있어요. 동시에 제 영어가 완벽하지 않은 덕분에 그리고 링글이라는 플랫폼 덕분에 영어를 통해서 다방면으로 배울 점 많은 분들을 만나게 되어서 기쁘고 감사하다고 늘 생각해요. 끝으로 모두의 소중하고 멋진 꿈을 응원합니다. 바쁘신 와중에 제 꿈을 읽어봐주셔서 감사합니다. | 내년 봄학기에 샌디에고로 6~7개월간 교환학생 파견을 가는데, 영어의 장벽이 없다면…! 요 짧다면 짧고 길다면 긴 기간 동안 미국 생활을 100000% 즐기다 오고 싶습니다! 옆에 있는 사람, 지나가는 사람에게 먼저 말 걸어서 그들의 삶속으로 들어가보고 싶고, 학교",15
01:51,https://www.youtube.com/watch?v=AJLtSCf4q38,AJLtSCf4q38,링글 영어,Ringle,sns,YouTube,2026-01-18 10:21:04,"MBA, 유학생, 외국계 종사자 아니어도 링글이 필요한 이유!
'나는 평범한 엄마인데 나는 링글로 영어 수업 하면 안되나?' 생각했어요. 

 두 아이를 키우는 나리님이 링글 270번 들은 이유는 과연 무엇일까요?

토종 국내파여서 아무리 연습해도 네이티브한 영어가 늘지 않는다면
일대일로 교정 받고 자신감 채울 수 있는 링글로 지금 시작해보세요!

---
2023년 신년 이후에 이 가격은 없을 예정입니다.
지금이 가장 저렴할 때이니, 이번 기회 놓치지 마세요!!
 링글 신년 프로모션 혜택
 최대 39% 할인
 보스턴 & 뉴욕 챌린지 3기 모집
 4주간 함께 하는 영어 스터디클럽 2기 (1,000명)

 정규 프로모션 기간 : 23.01.06 (금) - 23.02.02 (목)

 링글 최저 가격 확인하기 : | 너무 멋있으세요 나리님! 함께 링글 회화 스터디 해 보았는데 영어 정말 너무 잘하세요! ㅎㅎㅎ 유학생 출신인 저보다 잘하시는듯... | 오오 너무 멋있으십니다!",3
01:25,https://www.youtube.com/watch?v=Ll1BfXRkOOc,Ll1BfXRkOOc,링글 영어,Ringle,sns,YouTube,2026-01-18 10:21:04,"이 분 링글에서 하는 온라인 세미나 하는거 들었는데 한국에서 학창시절 쭉 보내고 두바이 보스턴 bcg, cvs 등 해외에서 커리어 쌓은거 넘 대단하신듯요!! | 뜨형 이시영편 나왔던 사람이네 | 경훈이다!! 유튭보다 광고나와서 깜놀ㅎㅎㅎ고딩 동창입니다 ^^ | 음악이랑 영상미 ㅠㅠㅠㅠㅠㅠㅠㅠㅠ ️ 라떼 손에 든 분위기가 멋지시네요 | 순수 토종 한국분인데 부단한 노력으로 저렇게 잘하시는 것 같더라고요. 저도 좀 배워보고 싶네요 | 영상미 무엇..... | 저 분 뜨형 이시영 홍수현 소개팅에서 나오셨던 분 아닌가요? | 커리어 무엇..너무 멋있으세요 저도 해외살이 해보고싶습니다ㅠㅠㅠ | 음악 bgm 뭐에요? 우연히 광고봤는데 음악에 꽂힘요 | 180 ° Turn!

SEEK YE the LORD while He may be found,
CALL YE upon Him while He is near: [Is. 55:6]

BEHOLD, A bright cloud overshadowed them: and
BEHOLD, A voice out of the cloud, which said,
THIS IS My beloved Son,
IN WHOM I am well pleased;
HEAR YE Him. [Mt. 17:5]

FROM THAT time Jesus began to preach, and to say, Repent: for the kingdom of heaven is at hand. [Mt. ]

I CAME not to call the righteous, but sinners to repentance. [Lk. ]

BRING FORTH therefore fruits meet for repentance: [Mt. 3:8]

I TELL you, Nay: but, except ye repent, ye shall all likewise perish. [Lk. 13:3]

FOR ALL have sinned, and come short of the glory of God; [Ro. ]

FOR THE wages of sin is death;...... [Ro. ]

AND AS it is appointed unto men once to die, but after this the judgment: [Heb. ]

REPENT YE therefore, and be converted, that your sins may be blotted out, when the times of refreshing shall come from the presence of the Lord; [Acts 3:19]

IF WE confess our sins, He is faithful and just to forgive us our sins, and to cleanse us from all unrighteousness. [1 Jn. 1:9]

IN THIS was manifested the love of God toward us, because that God sent His only begotten Son into the world, that we might live through Him. [1 Jn. 4:9]

HEREIN IS love, not that we loved God, but that He loved us, and sent His Son to be the propitiation for our sins. [1 Jn. ]

BUT GOD commendeth His love toward us, in that, while we were yet sinners, Christ died for us. [Ro 5:8]

WHO HIS own self bare our sins in His own body on the tree, that we, being dead to sins, should live unto righteousness: by whose stripes ye were healed. [1 Pe. ]

THE LORD is not slack co",10
01:51,https://www.youtube.com/watch?v=Pvzb6Xp_XZ8,Pvzb6Xp_XZ8,링글 영어,Ringle,sns,YouTube,2026-01-18 10:21:04,"[제목] ""링글을 더 일찍 알았다면, 지금보다 영어를 더 잘했을 것 같아요""
[채널] 링글 1:1 화상영어",0
교대 출신 김민아의영어실력 최초 공개잡플러스TVYouTube,https://www.youtube.com/watch?v=_lyuWoQMCeg,_lyuWoQMCeg,링글 영어,Ringle,sns,YouTube,2026-01-18 10:21:04,귀욤 영서 실력ㅋㅋ | ㅋㅋㅋㅋㅋ 귀엽,2
영어회화앱에 100만원 쓴 후기💸😎 추천?! 비추천!!💁🏻♀️ #스픽 #링글#랭디 #캠블리밤비걸BambigirlYouTube,https://www.youtube.com/watch?v=lvoUNkpxcDU,lvoUNkpxcDU,링글 영어,Ringle,sns,YouTube,2026-01-18 10:21:04,"100만원 쓰고 느낀 후기 여기에 정리해뒀어요!! 이렇게 사용해야 영어공부 효과가 가장 좋더라구요

 먼저 각각 영어공부 앱들의 장점과 단점 정리해볼게요!
 
1️⃣ 스픽 SPEAK

 장점
1. 원어민 화상회화 앱에 비해 저렴한 수강료
2. 영어 초급자에게 유용한 자료들
3. 발음인식기능으로 발음 교정을 기대할 수 있어요

 단점 
1. 처음에는 신기했던 AI 튜터와의 대화, 지금은 모든 앱에서 가능해요
2. Chat GPT를 구독하고있다면, 챗지피티가 훨씬 더 자연스럽게 잘 교정해줘요
3. 중급자에서 고급자로 넘어가고 싶다면 자료가 부족하게 느껴질 수 있어요
4. 사람과 한 약속이 아니어서 그런지, 그냥 피곤하거나 귀찮으면 패스하게 되는 단점이 있더라구요

2️⃣ 캠블리 CAMBLY

 장점
1. 원어민 튜터 풀이 굉장히 넓어서 선택권이 많아요
2. 원하는 시간에 언제든 튜터와 매칭이 가능해요
3. 캐주얼한 대화를 통해 회화 자신감을 늘리고 싶다면 추천해요

 단점 
1. 가격에 비해서 체계적인 교정이 없어요
2. 예습 자료와 복습 자료가 없어요

3️⃣ 링글 RINGLE 

 장점 
1. 미국 명문대생들과 20분동안 대화 가능해요! 연령대가 맞다면 훨씬 유용하고 재미있는 시간이 될 수 있어요
2. 영문기사를 읽고 작문하는 예습시간을 통해 스피킹 뿐만 아니라 읽기,쓰기까지 연습할수있어요
3. AI 튜터링 기능으로 혼자서 회화연습도 가능하고
4. AI 교정으로 틀린 문장을 자세히 교정받아 볼 수 있어요

 단점 
1. 랭디에 비해서 수강료가 약간 더 비싸요.
2. 튜터들이 이게 직업이 아니기때문에, 꾸준히 같은 시간에 튜터링을 하는건 어려울 수 있어요
3. 일상 회화 표현을 배우는 자료는 부족해요. 아카데믹한 부분에 초점이 맞춰져있어요

4️⃣ 랭디 LANGDY

 장점 
1. 하루의 하나에 표현을 각잡고 배우기 때문에 시간이 지나도 내것으로 남아요
2. 미드 받아쓰기, 영작, 상황별 대화 연습하기등 다양한 자료가 20분안에 알차게 준비되어있어요
3. 실생활 표현 위주로 배우기때문에 바로 다음날 써먹을 수 있어요! 
4. 선생님들이 바로바로 즉시 교정해주기 때문에 훨씬 유용해요.

 단점 
1. 원어민 튜터의 수가 너무 적어요. 대부분이 필리핀계 튜터더라구요

️ 사실 저같은 경우에는 4번 랭디를 가장 유용하게 사용하고 있어요,
미국와서 느낀건 발음도 매우 중요하지만, 그것보다도 실제로 원어민들이 쓰는 표현을 알아듣고 쓰는게 더 중요하더라구요.
또 필리핀계 튜터들도 친절하게 가르쳐주셔서 나름 갓성비 앱이라고 생각하고있습니다! 

3번 링글은 실제로 대학교/원을 다닐 생각으로 공부하고 있다면 더 아카데믹한 부분에 집중해서 좋은거같아요. 

️ 가장 중요한 것은 여러분!
️ 이런 영어 회화앱들을 많이 사용한다고 해서 영어실력이 절대 눈에 띄게 확 좋아지지 않습니다.
앱을 사용하는 시간은 30분 뿐이고, 
실제로 내가 혼자서 영어 문장을 외워서 말하고, 들리는대로 받아써보고 하는 과정이 하루에 2~3시간씩은 꼭 필요합니다.

 그럼에도 불구하고 제가 100만원씩 써가면서
지금도 이런 앱들을 사용하고 있는건,
실제로 제가 매일매일 영어 자신감을 얻고, 입을 푸는데 도움을 받고 있기 때문이에요!

️ 혼자서 공부하지 않고 그냥 원어민들과 대화를 하려고하면, 계속 틀린 문장구조를 사용하게 되고,
틀린 표현을 사용하게 되어요.
그래도 그들은 절대 고쳐주지 않는답니다  왜냐면 대충 대화는 다 통하기 때문이에요.
여기에 자꾸 익숙해지면 대화가 되는거같네? 하면서 콩글리시에 정착하게 됩니다!

앱으로 자신감 도움 받으시고! 꼭 제가 저번 영상에서 알려드린 방법대로 혼자서 공부해보세요
한달만 지나도, 뭔가 달라진걸 느끼실거에요! | Chatgpt와 대화도 떨리는 나는 무얼 해야 하는가... | 역시 유튜버 짬 장난아니게 차서 정리 개 잘하시네 ㅋㅋㅋㅋ | 와이프가 캐나다 사람입니다. 제일 좋은 공부는 현지인 여자친구 만나서 365일 붙어서 영어로만 떠드는 것입니다 하지만 수업보다 조금 더 비싸죠 식비가 많이 듭니다 | 미국에서 일하",15
01:52,https://www.youtube.com/watch?v=k233OEuJG4I,k233OEuJG4I,링글 영어,Ringle,sns,YouTube,2026-01-18 10:21:04,"[제목] 바쁜 직장인에게 딱 좋은, 효율적인 영어공부법 | 외국계 IT회사원의 영어 공부법 | #MakeitHappen #withRingle
[채널] 링글 1:1 화상영어",0
16:59,https://www.youtube.com/watch?v=NkxSvjLuuDw,NkxSvjLuuDw,링글 영어,Ringle,sns,YouTube,2026-01-18 10:21:04,"떡상하기 전에 고정 부탁드립니다 | 출근하면서 봤는데 벌써 퇴근하는 것처럼 너무 힐링돼요... 저도 다시 영상 올릴까봐요! | 소연님 안녕하세요. 
링글 늘 광고만 보다가 이렇게 찐 후기 보여주시니 믿음이 가네용
저도 부산사람인데 넘 반가워용 :)
공부도 열심히 하시고 바쁘신 와중에 유튭도 하시고 정말 부지런하시고 배울 점이 많은 거같아 저 빨간 버튼 꾸욱 누르고 또 놀러올게요 ️ | 옆에서 보면 울고있는거가틈~ | 너무 재밌어용!!! 또 올려주세여~~ | 헐 멋있어용 대박 ,, 저두 해봐야겠어요 ! | 링글이 엄청 유용하네요 다음 브이로그도 많이 기대됩니다 | 소연님 영상, 자막 모두 너무 좋아요! 
저도 이번 겨울에 열심히 영어 공부 다시 해볼까봐요! 많은 영감 주셔서 정말 감사합니다.
주 2회 정도 영상 업로드 해주신다니 벌써부터 기대되네요.
늘 건강 챙기시고 좋은 영상 기다리겠습니다. ㅎㅎ | 와우....대박
잘보고 갑니다 :-) | 저도 이 기회에 링글을 한번..! 다음 브이로그도 얼른 올려주세요ㅎㅎ | 와 진짜 신은 불공평하다 이쁘고 똑똑하기까지  피부도좋으셔 와 | 링글 좋아보이네요... 좋은 영상 감사합니디 ㅎㅎㅎ | 헐 언니 너무 멋있어요 ㅠㅠㅠㅠ | 다음 영상 기다립니다 | 오랜만이네욥!! 반갑습니다^^",15
02:08,https://www.youtube.com/watch?v=yfbhBDReU0g,yfbhBDReU0g,링글 영어,Ringle,sns,YouTube,2026-01-18 10:21:04,"저도 하고 싶어요!!^^ | 주변 동료들은 다 영어를 잘 하는 것 같은데, 자신감이 없을 때
일대일로 교정 받고 자신감 채울 수 있는 링글로 지금 시작해보세요!

 링글 신년 프로모션 진행 중!
 최대 39% 할인
 보스턴 & 뉴욕 챌린지 3기 모집
 4주간 함께 하는 영어 스터디클럽 2기 (1,000명)

2023년 신년 이후에 이 가격은 없을 예정입니다.
지금이 가장 저렴할 때이니, 이번 기회 놓치지 마세요!!

 얼리버드 기간 : 22.12.23 (금) - 23.01.05 (목)
 정규 프로모션 기간 : 23.01.06 (금) - 23.02.02 (목)

 링글 최저 가격 확인하기 :",2
01:06,https://www.youtube.com/watch?v=0nkMgz3zhy4,0nkMgz3zhy4,링글 영어,Ringle,sns,YouTube,2026-01-18 10:21:04,"개발자로 영어의 필요성을 느끼고 링글을 시작한 안드로이드 개발자 정현석님의 이야기를 만나 보세요 :) 

 2023년 링글 신년 프로모션 진행 중!
1️⃣ 최대 39% 할인
2️⃣ 보스턴 & 뉴욕 챌린지 3기 모집
3️⃣ 4주간 함께 하는 영어 스터디클럽 2기 (1,000명)

2023년 신년 이후에 이 가격은 없을 예정입니다.
지금이 가장 저렴할 때이니, 이번 기회 놓치지 마세요!!

 얼리버드 기간 : 22.12.23 (금) - 23.01.05 (목)
 정규 프로모션 기간 : 23.01.06 (금) - 23.02.02 (목)

️ 링글 최저 가격 확인하기 :",1
14:28,https://www.youtube.com/watch?v=oXDc1pdl7eY,oXDc1pdl7eY,링글 영어,Ringle,sns,YouTube,2026-01-18 10:21:04,"우와~스타트업은 대표만 좋고 직원들은 힘든건줄만 알았는데 다들 엄청난 열정과 목표의식을 갖고 일하는 거였어!!!!
나 갑자기 스타트업에 치인거 같아! | 링글 스펙 미쳤다... | 링글 팀의 열정적인 분위기와 복지 시스템을 볼 수 있어 신선하고 흥미로웠어요! 특히 링글 틴즈 팀에서 송영경님의 에너지와 열정이 잘 느껴졌고요.
링글 만세, 송영경님 만만세! | 이젠 출연자들이 민아가 질문 던지면 자판기 버튼 누르는 속도로 답이나오네ㅋㅋ | ㅋㅋㅋㅋㅋㅋㅋㅋㅋ 대표님들 캐릭터 좋으시다 역시 젊은 대표님등이 좋아 | 대표님들 개 웃김 ㅋㅋㅋㅋㅋㅋ | 잠재력이 어마어마한 링글
그나저나 민아님  스펙좋은 고수들 상대로
인텨뷰 하는데도 편안하고 자연스럽고 재밌네요 | 민아누나는 ㅇ영~~~원히 영~~~해요 | 대표님들 마인드 쩌네요
응원합니다. | 간만에 민아님 보러 야구하듯 뛰어왔습니다 | 좋은 대표님들을 만나 행복했네요. 최선을 다하는 열정과 노력이 마음을 사로잡으니까요. 앞으로 크게 대박나길 바라며 응원할게요! | 흥미로운 영상 잘 보고 갑니다!! | 좋은 회사네요~~~마음에 쏙!!ㅋㅋ | 회사가 좋은게 의자부터 허먼밀러네 ㅋㅋㅋㅋㅋ | 학벌 먼데 미쳣다 ㅋㅋㅋ",15
01:18,https://www.youtube.com/watch?v=U3CZUpN6AE4,U3CZUpN6AE4,링글 영어,Ringle,sns,YouTube,2026-01-18 10:21:04,"[제목] 스탠포드 미술 전공 Katie 튜터와 디자인, 건축, 예술에 대해 영어로 대화해 보세요
[채널] 링글 1:1 화상영어",0
02:03,https://www.youtube.com/watch?v=GoORhfpS2HE,GoORhfpS2HE,링글 영어,Ringle,sns,YouTube,2026-01-18 10:21:04,"[제목] How to use Ringle : 링글 일대일 영어 1분 사용법
[채널] 링글 1:1 화상영어",0
01:01,https://www.youtube.com/watch?v=AY2Q0MKtLOQ,AY2Q0MKtLOQ,링글 영어,Ringle,sns,YouTube,2026-01-18 10:21:04,"[제목] 하버드 MBA 학생이 링글로 영어공부를 하는 이유
[채널] 링글 1:1 화상영어",0
01:35,https://www.youtube.com/watch?v=5eQt53YBmeE,5eQt53YBmeE,링글 영어,Ringle,sns,YouTube,2026-01-18 10:21:04,"[제목] [Ringle] 영어 실력의 한계가 내 한계가 되지 않도록 영어의 장벽을 넘어 최고의 나를 표현하세요 | 링글 1:1 화상영어
[채널] 링글 1:1 화상영어",0
01:43,https://www.youtube.com/watch?v=OlCU9egkrd4,OlCU9egkrd4,링글 영어,Ringle,sns,YouTube,2026-01-18 10:21:04,"[제목] [링글러 이야기] ""살면서 유학 가볼 걸 후회를 안 한 사람은 없을 것 같아요"" | 링글 1:1 화상영어
[채널] 링글 1:1 화상영어",0
01:20,https://www.youtube.com/watch?v=pQnbMoj0VX8,pQnbMoj0VX8,링글 영어,Ringle,sns,YouTube,2026-01-18 10:21:04,"[제목] 스탠포드 대학에서 영어 영문학을 전공하고 있는 링글 Riley 튜터를 만나보세요!
[채널] 링글 1:1 화상영어",0
01:55,https://www.youtube.com/watch?v=nUiddmKlfLo,nUiddmKlfLo,링글 영어,Ringle,sns,YouTube,2026-01-18 10:21:04,"[제목] 실리콘밸리 VC 시니어 디렉터는 왜 링글을 선택했을까? | 링글 1:1 화상영어
[채널] 링글 1:1 화상영어",0
01:39,https://www.youtube.com/watch?v=nEq1cupJMWo,nEq1cupJMWo,링글 영어,Ringle,sns,YouTube,2026-01-18 10:21:04,Beauty full | E,2
01:30,https://www.youtube.com/watch?v=V_CtRWcdcwM,V_CtRWcdcwM,링글 영어,Ringle,sns,YouTube,2026-01-18 10:21:04,"[제목] Kellogg MBA 출신, 구글 UX디자이너 Melody 튜터가 말하는 링글로 비즈니스 영어 공부하는 방법
[채널] 링글 1:1 화상영어",0
01:49,https://www.youtube.com/watch?v=X1fIuXDkZxs,X1fIuXDkZxs,링글 영어,Ringle,sns,YouTube,2026-01-18 10:21:04,"[제목] ""미국에 살아도 생각한 만큼 영어가 빨리 늘지 않더라고요"" | 구글 Youtube 엔지니어가 링글을 선택한 이유
[채널] 링글 1:1 화상영어",0
11:09,https://www.youtube.com/watch?v=IORV2r1pF6Y,IORV2r1pF6Y,링글 영어,Ringle,sns,YouTube,2026-01-18 10:21:04,"새해에 같이 영어 공부 열심히 해보아요~~!!

구독자님들과 함께 좋은 서비스 나누기 위해 링글 이벤트 가지고 왔습니다~!
야지 구독자 전용 초대 링크 : https://link.ringleplus.com/for_yaji
이 전용 초대링크로 접속하시고 회원 가입하시면 
'무료체험수업권 + 5만 포인트' 받으실 수 있습니다:-)

️링글 신년 프로모션 (~1/23)
신년 프로모션도 준비되어 있다는점! 무료체험 해보시고 신년이벤트 혜택도 놓치지 마세요~!
- 링글 패키지 최대 52% 할인!
- 신규회원 수업권 최대 2개 추가 증정!
- 영어 스피킹 스터디클럽 8회 제공!
- 5박6일 미국 실리콘밸리 투어의 기회!
 
여러분들의 찬란한 2025을 응원합니다!
긴 영상 봐주셔 고맙습니다:-) | 맹자 제6편 고자장구 하 15장

""하늘이 어떤 사람에게
장차 큰일을 할 수 있도록 중책을 맡기려면,
반드시 먼저 그 마음을 괴롭게 만들고,
그 살을 다 빠지게 하고,
먹을 것과 입을 것을 아쉽게 하고,
그래서 지치게 하며,
그가 하는 일 중에서
되는 일은 하나도 없이 자꾸만 꼬이게 한다.
그렇게 하는 까닭은 그 마음을 움직이고,
천성을 끈질기게 하여 자기의 성질을 참아서
그 전에 해내지 못했던 일을
더욱 잘할 수 있게 해 주기 위함이라.""


지치고 힘든 날이 가르쳐주는 것들도 있더라구요. 제가 실패할 수 있고, 포기할 수 있고, 욕 먹을 수 있는 사람임을 잊고 살았음을 깨달았고, 자기연민으로 마음이 아주 작게라도 성장을 한 거 같아요.
요즘 저는 소중한 지금 이 순간이 과거나 미래에 대한 생각으로 오염되는 것을 아깝게 생각하며 늘 좋은 내일이 있을 거야 한답니다. (로또1등)

축하합니다! 응원할게요! | 퇴사과정부터 보고왓어요 너무멋잇어요!!! | 하나투어 붙으신듯 하네요 어쨌든 축하드려요 | Congratulations! | 영상 쭉봤는데 에너지가 넘치시네요! 다양한 시도 끝에 원하는 길을 찾을수 있기를 화이팅! | 저보다 훨씬 어린데 이 에너지와 도전정신이 너무너무 부럽고 대단합니다. 뭘해도 될분...! | 축하드려요 | 오 관통사 면접후기 영상 보고왔는데 
붙으셨네요…!!!!  얼굴이 익숙하다 했더니 예전에도 쇼핑몰하고 싶다고 하시면서 모델링도 하시고 했던 영상을 봤더라규요 ~ 야지님 관통사 가이드로서 일상 많이 많이 보여쥬세요 ! 저도 같은 방향을 잡고 있어서 큰 도움이 될 것같아요 | 같은 동갑인데 우연히 알고리즘 타고 영상 보게 되었어요. 저도 뭘하고 살아야하나 고민이 많은 요즘 감명깊게 영상들 보았습니다 | 다른 직업이 어떻게 돌아가는지 알수있어서 재밌네요ㅎㅎ 영상 잘봤어요~ | 존경합니다. 계속 응원할게요!  찬란한 인생을 계속 살아가셔서 주변에 계속해서 좋은 영향 주길 부탁드려요! 감사합니다! | 합격하신거 축하드려요!! | 안녕하세요~ 예전 퇴사 영상부터 쭉보고있는데요! 나이도 저랑 비슷하시고... 저는 18살때부터 독립해서 10년정도 안쉬고 직장생활 했었다가 재작년 퇴사하고 2년째 되가는데요...영상보면서  너무너무 용기를 많이 얻어가고 위로가 되었습니다ㅠ 10년동안 7번의이직을 하면서 주변에서 끊기가없다는 말도 꽤들었어요ㅜ 저또한 지독한 인간관계때문에 어딜가나 버티다가 뛰쳐나왔었답니다. 나이가 어릴때부터 일을 하다보니 어딜가나 시기,질투 무시, 일잘해도 질투받고 못하면 욕먹고 등등... 별의별일이 다있었네요 저도 앞으로 먹고살아야하는데.. 반영구부터 구매대행 쇼핑몰, 블로그 등 안해본게 없는데도 아직까지 뭘해야할지 못찾았어요ㅠ 너무 암울하지만 끊임없이 공부하고 있구요 뭐든지!! 야지님영상을 보면서 저도 같은 마음으로 차근차근히 찾아가도록 하겠습니다 ㅎㅎ 영상 올려주셔서 감사해요♡ | ㅎㅎ 이분 긍정적인 모습이 너무 좋아요 고마워요 ㅎㅎ",15
01:33,https://www.youtube.com/watch?v=2zABALmuL_Q,2zABALmuL_Q,링글 영어,Ringle,sns,YouTube,2026-01-18 10:21:04,"하버드 커리어 센터 근무 경험으로 #영어인터뷰 #영어이력서 #영문서 교정까지!
1:1 화상영어는 일대일인 만큼 나만을 위한 수업이 가능하고, 디테일한 영어 교정도 해드려요.
반복되는 영어 실수는 맞춤형으로 교정받아야 실력이 늘겠죠?!
 
현재 Reboot 프로모션 진행 중으로, 최대 39% 할인 중이니 지금 링글로 영어 실력 reboot 해 보세요!

1:1 화상영어 링글",1
00:59,https://www.youtube.com/watch?v=ZCtideLI4tU,ZCtideLI4tU,링글 영어,Ringle,sns,YouTube,2026-01-18 10:21:04,"[제목] 링글 가격이 비싸다구요? 가성비 따져보셨나요?
[채널] 링글 1:1 화상영어",0
※이벤트※ 영포자 잡쪽이 모두 주목! 댓글 달면링글에서 쏩니다잡플러스TVYouTube,https://www.youtube.com/watch?v=eDhRfWzNZH0,eDhRfWzNZH0,링글 영어,Ringle,sns,YouTube,2026-01-18 10:21:04,감사합니다. | 외우 대박!,2
직장인을 위한영어원서 추천 Best 5링글1:1 화상영어YouTube,https://www.youtube.com/watch?v=kka1giCSj3M,kka1giCSj3M,링글 영어,Ringle,sns,YouTube,2026-01-18 10:21:04,"지금 마침 Holes읽고 있는 중이랍니다.
집에 있는 Wonder도 반갑네요. | 원더는 영화로도 나왔는데 너무 재밌어서 3번은 본거 같아요! 학교에서도 틀어주더라구요 | 원더는 영화로도 제작됐는데 | 모리는 필사 다했엇죠 | Holes5학년때 보고 Wonder 4학년때 봤어요! | Louis Sachar 좋아하시는 것 같아요. | 1. holes홀스
2.wonder 원더
3.tuesdays with morrie 모리와 함께한 화요일
4.animal farm 동물농장
5.crying in H mart  h마트에서 울다 | 이거 누가부른 팝송인가요",8
영어팟캐스트 추천 TOP3링글1:1 화상영어YouTube,https://www.youtube.com/watch?v=8CsabhMJVjM,8CsabhMJVjM,링글 영어,Ringle,sns,YouTube,2026-01-18 10:21:04,첫번째 노래 뭐죠.....,1
📧영어이메일 쓰는 꿀팁! #shorts #쇼츠링글1:1 화상영어YouTube,https://www.youtube.com/watch?v=TQYS1hz2UDs,TQYS1hz2UDs,링글 영어,Ringle,sns,YouTube,2026-01-18 10:21:04,"[제목] 📧 영어 이메일 쓰는 꿀팁! #shorts #쇼츠
[채널] 링글 1:1 화상영어",0
01:59,https://www.youtube.com/watch?v=7fYVLwItS4Y,7fYVLwItS4Y,링글 영어,Ringle,sns,YouTube,2026-01-18 10:21:04,곧 해외에 나갈 일이 있는데 너무나 공감 가는 이야기네요. 좋은 정보 감사드려요. | good~ | 2l,3
